Gold	Predictions	Probabilities
Democratic Republic of the Congo	['central america', 'latin america', 'caribbean', 'africa', 'south america']	[1.0, 1.8761352194029968e-10, 1.1629489197676054e-15, 7.998733125811208e-18, 2.607855677617169e-19]	2FJ8mdTeZN2THyZksZPp8g
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'west africa', 'caribbean']	[0.999998927116394, 1.1256215657340363e-06, 1.0839060551881552e-11, 8.407101851162259e-15, 7.359926306444574e-24]	Cx5QyrXojLqNIESOgmbbBw
Democratic Republic of the Congo	['africa', 'east africa', 'caribbean', 'central america', 'west africa']	[0.9999816417694092, 1.832386988098733e-05, 2.1278339090713416e-08, 9.396849270926211e-11, 2.850264468889918e-11]	isDG2oTs1x8yCRIm5PyQ7Q
Democratic Republic of the Congo	['central africa', 'south east asia', 'west africa', 'caribbean', 'africa']	[1.0, 5.3434352054182455e-08, 3.2217275958146274e-08, 6.3530638527709016e-09, 1.3000325260748014e-09]	TB1IxO3fmNgLO0fPprpEVw
Democratic Republic of the Congo	['west africa', 'central africa', 'africa', 'east africa', 'sub-saharan africa']	[0.9997618794441223, 0.00023808340483810753, 2.5900983580129378e-09, 1.5601288039235328e-09, 7.8815877435634e-12]	HeNeBZME297-HI0Gk7xM0g
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'west africa', 'caribbean']	[1.0, 2.6502893709568915e-18, 3.145716334833948e-23, 3.801500206152476e-30, 2.5701647855147253e-37]	wGkpojTkwb3iMJao7epi0w
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'west africa', 'central africa']	[0.999977707862854, 2.2288993932306767e-05, 9.41288505473814e-11, 6.165315124443229e-16, 3.591382969539036e-17]	WYkA0mht04aFRk0vrba_rQ
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'asia']	[1.0, 6.001446567871536e-21, 2.5245317593221883e-23, 1.392075005728754e-37, 7.365224728491239e-42]	-1fxP8kZuhCMivkhg58-Jg
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'central africa', 'west africa']	[0.9999971389770508, 2.8281667709961766e-06, 6.589209622376302e-09, 5.943955272864159e-18, 2.3589005245243678e-18]	fioGzL3twUVfkT6ggQqV0g
Democratic Republic of the Congo	['sub-saharan africa', 'africa', 'east africa', 'north africa', 'central africa']	[1.0, 4.874463514956175e-17, 4.564500079714589e-18, 5.0646158177135764e-26, 1.9440215139872273e-26]	ysJslrUIsNVY4xySn5SaFA
Democratic Republic of the Congo	['east africa', 'central africa', 'africa', 'sub-saharan africa', 'west africa']	[0.999195396900177, 0.0008046500734053552, 4.3832981688751715e-09, 7.231858248165257e-16, 8.870814943782947e-21]	kVnrWQ9_OrFaOe7knYwDLg
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'east asia']	[1.0, 6.37015152167809e-23, 5.808452856547648e-25, 8.133780263269031e-33, 1.2431877837798313e-36]	b9CGg4v4otydFgL3lISO7A
Democratic Republic of the Congo	['west africa', 'africa', 'south east asia', 'east africa', 'caribbean']	[0.5703167915344238, 0.41191357374191284, 0.017539789900183678, 0.0002296027960255742, 1.7470098612193397e-07]	3GlbKf3o8KjzkoYhp8UV3Q
Democratic Republic of the Congo	['latin america', 'central america', 'east africa', 'south america', 'africa']	[0.9999563694000244, 4.3657448259182274e-05, 5.658741031311365e-09, 4.293673749877769e-10, 4.297649204825643e-13]	7gKaKpju5YA64HnmbpnknQ
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'west africa']	[1.0, 2.288245326553806e-08, 8.169757231835106e-11, 6.018320163794694e-21, 2.419784757288589e-22]	rwh12I6G22BRrNUwRYkqPg
Democratic Republic of the Congo	['east africa', 'africa', 'west africa', 'sub-saharan africa', 'central africa']	[0.9999995231628418, 3.62271464382502e-07, 1.2725075748676318e-07, 2.6070244748388873e-15, 8.198611361580072e-16]	oA71T7HNHMv9UjdEMte0pw
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'south asia', 'west africa']	[0.9993430972099304, 0.0006568934768438339, 6.345874888936953e-13, 3.464210594945772e-21, 9.844586258826506e-22]	gI1s6mz9AbdsVLdutCvxhw
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'north africa', 'middle east']	[0.9979230761528015, 0.0020769531838595867, 6.260143878972224e-12, 2.8545996268820525e-14, 1.1312652288590847e-15]	rzLbjSvQ6ex9jCusNsyALw
Democratic Republic of the Congo	['west africa', 'central africa', 'africa', 'east africa', 'sub-saharan africa']	[1.0, 1.328453757826057e-15, 1.9034509832319856e-16, 2.2500341467329216e-19, 6.996158877220009e-24]	ZSRCi8mu4fEOHEwCmntJQA
Democratic Republic of the Congo	['east africa', 'africa', 'caribbean', 'sub-saharan africa', 'west africa']	[1.0, 1.4234652519207192e-11, 1.8754855287338949e-16, 1.1097349218893012e-17, 1.036422572405565e-21]	l4EMr9xDA8FvuZeDOHLvIQ
Democratic Republic of the Congo	['east africa', 'africa', 'west africa', 'sub-saharan africa', 'asia']	[0.9999779462814331, 2.2003119738656096e-05, 1.181838047564776e-12, 5.400197343854463e-17, 1.0953580803338137e-21]	Z90kXzlXJaLHys3IqFx3XA
Democratic Republic of the Congo	['caribbean', 'central africa', 'west africa', 'central america', 'east africa']	[0.999947190284729, 3.435161852394231e-05, 1.5247160263243131e-05, 3.005735834449297e-06, 1.0012833229211537e-07]	32j1Ekfod2TfBRkN760ZHg
Democratic Republic of the Congo	['west africa', 'east africa', 'central africa', 'africa', 'sub-saharan africa']	[1.0, 1.3559930955864274e-09, 3.771807085412027e-12, 3.3893356345934865e-16, 1.8959143752348925e-16]	9QVFDA_SkYImZw14vlVt9w
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'west africa']	[1.0, 3.87858828387877e-10, 3.7853238338964035e-14, 1.728017862024138e-21, 2.976364335197292e-29]	U1069W2w6z3ifFuaEwIXDQ
Democratic Republic of the Congo	['west africa', 'central africa', 'east africa', 'africa', 'sub-saharan africa']	[0.9999986886978149, 1.2940805618200102e-06, 4.135652709180704e-09, 8.481805752538762e-14, 4.809504750679982e-21]	B4LXP5P5S0HkKqIuOVOkvw
Democratic Republic of the Congo	['west africa', 'central africa', 'africa', 'sub-saharan africa', 'east africa']	[1.0, 6.225746372427732e-15, 7.91863554688708e-20, 6.72400753733916e-32, 1.3863121913090606e-33]	jgaBr6l-LlPyIUn37DIi_g
Democratic Republic of the Congo	['central africa', 'east africa', 'africa', 'sub-saharan africa', 'west africa']	[0.8526596426963806, 0.14734035730361938, 3.7536710935717754e-13, 2.496290392277334e-13, 1.5878790649139434e-18]	4plT5_DR1Z8p1q2V199egg
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'south asia']	[1.0, 6.506104544001801e-09, 2.545917578318513e-13, 1.9252419645912866e-16, 3.0857300105374034e-24]	l2gbLAm4BwSkGiSTRYKugQ
Democratic Republic of the Congo	['west africa', 'sub-saharan africa', 'africa', 'central africa', 'east africa']	[1.0, 3.824933974422035e-15, 7.832489311063282e-16, 6.900766833368944e-16, 1.2307935540113027e-33]	rAlSwTZ-K0jyiqBfbSgGCw
Democratic Republic of the Congo	['east africa', 'africa', 'central america', 'caribbean', 'west africa']	[0.966016948223114, 0.033983014523983, 6.496817528400811e-10, 2.2609859817723788e-10, 6.86100481983587e-12]	HCxQ-Hi6ICXD_fe20FuqkA
Democratic Republic of the Congo	['africa', 'east africa', 'west africa', 'sub-saharan africa', 'central africa']	[1.0, 7.406458224501478e-10, 5.577073872164995e-11, 2.396255242842482e-11, 2.5021590702167806e-12]	k3T3d-SoUgANg3qjvcPDnQ
Democratic Republic of the Congo	['east africa', 'africa', 'central africa', 'west africa', 'sub-saharan africa']	[0.9963920712471008, 0.0035996974911540747, 8.121288374240976e-06, 1.4347275367754264e-08, 1.1615586714697201e-08]	r-wENpQVfregkiWlvZDVbg
Democratic Republic of the Congo	['east africa', 'south east asia', 'asia', 'africa', 'central africa']	[0.9999364614486694, 5.013506597606465e-05, 1.3005676009925082e-05, 3.245293100917479e-07, 3.3829341106184074e-08]	UDJc0gfbBYYEdU44YOfbZg
Democratic Republic of the Congo	['east africa', 'africa', 'west africa', 'sub-saharan africa', 'caribbean']	[0.9999873638153076, 1.2689160939771682e-05, 7.397452130562289e-15, 6.327224281170806e-17, 3.988026756812812e-21]	sVtcNMa32uSBCn4vbSfTAg
Democratic Republic of the Congo	['east africa', 'south east asia', 'africa', 'asia', 'caribbean']	[0.9999982118606567, 1.822718900257314e-06, 7.799140000486204e-09, 3.335483889088664e-09, 5.2875665814116485e-14]	DJe2CroHe33Kb38yhuIPQg
Democratic Republic of the Congo	['east africa', 'africa', 'west africa', 'central africa', 'sub-saharan africa']	[0.9999977350234985, 2.1553689748543547e-06, 1.5572516076645115e-07, 1.024242468616876e-09, 8.891260123988776e-13]	WYS6GZUhPRjgpklDtytRfg
Democratic Republic of the Congo	['central america', 'latin america', 'south asia', 'south america', 'asia']	[0.6530612111091614, 0.3467112183570862, 0.00022756151156499982, 1.4538787951323684e-08, 8.28883836567762e-12]	YJzWFGL3W-j5sqPN7IPeCw
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'central africa', 'west africa']	[1.0, 3.4628242130972696e-15, 2.642832792684063e-15, 8.132109216704361e-17, 1.397865953690505e-28]	vNZ2_hklquQN9Nu1O4V08g
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'west africa']	[0.9999755620956421, 2.44572147494182e-05, 2.3979681630127703e-13, 8.640509508953825e-16, 7.820723696431084e-21]	ckURBub-uczPObfitXA2mg
Democratic Republic of the Congo	['west africa', 'east africa', 'central africa', 'africa', 'sub-saharan africa']	[0.8207362294197083, 0.13420657813549042, 0.04505520686507225, 1.9658809833345003e-06, 9.816359530789853e-11]	0zOEVhkxgD5nmG3boFOshw
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'south asia']	[1.0, 3.336213805216204e-10, 1.12710005022008e-15, 1.6563051045942648e-22, 4.7947893347194314e-26]	J7ID4oYGYP_5NeAgG4e9pg
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'africa', 'southern africa', 'west africa']	[1.0, 2.5761384692124523e-10, 3.107457596362301e-14, 3.0694879230124236e-20, 2.5237865162620502e-26]	CmddKV28E4X4cYPlBLm1SA
Democratic Republic of the Congo	['east africa', 'sub-saharan africa', 'southern africa', 'africa', 'central africa']	[0.6582965850830078, 0.33600959181785583, 0.005449684336781502, 0.0002441426331643015, 5.644505262497601e-12]	b9dkWGtoIukVfbg8MF0r5Q
Democratic Republic of the Congo	['west africa', 'central africa', 'south america', 'latin america', 'africa']	[0.9999996423721313, 4.0966889969240583e-07, 4.668658688811167e-12, 1.6410053654478118e-12, 1.0862319344776689e-13]	wijq4PyApYoIxB8sWEz1Pg
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'west africa', 'central africa']	[1.0, 2.2306218795621526e-15, 7.774857718727691e-16, 2.820434425899608e-17, 4.615064389789037e-18]	3hwYmV1uOR7TVA3OdL3PYQ
Democratic Republic of the Congo	['east africa', 'west africa', 'central africa', 'africa', 'sub-saharan africa']	[0.9997593760490417, 0.0002405733393970877, 4.944451248434234e-08, 4.936611119887857e-08, 5.685914521331992e-13]	aaZJg2bgVgKw-AKAlQQ7AA
Democratic Republic of the Congo	['east africa', 'africa', 'sub-saharan africa', 'west africa', 'central africa']	[1.0, 9.493160931626382e-16, 3.884098267388139e-24, 9.603393519004348e-28, 3.6016291737054666e-32]	-ofxPwz4bQc8k-c5f2EkJA
Democratic Republic of the Congo	['east africa', 'africa', 'central africa', 'sub-saharan africa', 'west africa']	[1.0, 3.5167493361853985e-09, 1.361996818402699e-16, 8.622629966926267e-19, 7.381430206647905e-20]	ShtoH_uZmxWL0gEDzBOI1g
Democratic Republic of the Congo	['south east asia', 'central africa', 'east africa', 'caribbean', 'sub-saharan africa']	[0.592963695526123, 0.3637346625328064, 0.04328971356153488, 1.1922958947252482e-05, 1.650915670836639e-08]	yDUn5S2U3n2M1YmeFRRd1Q
Democratic Republic of the Congo	['east africa', 'africa', 'latin america', 'sub-saharan africa', 'central america']	[1.0, 4.887357879512777e-13, 1.165262034397659e-16, 1.2613762360424212e-17, 1.740773730239787e-21]	w8-UeNOiaFahx2N3jvznXg
Democratic Republic of the Congo	['west africa', 'central africa', 'africa', 'sub-saharan africa', 'east africa']	[1.0, 1.2387626793986276e-19, 7.326048485543241e-22, 3.187244786774357e-30, 5.31164895893635e-31]	XVF80GYE88zuxzUiplahYQ
Democratic Republic of the Congo	['west africa', 'sub-saharan africa', 'central africa', 'africa', 'east africa']	[0.9893219470977783, 0.010670130141079426, 7.928962077130564e-06, 2.125939957409173e-08, 7.637161125728653e-09]	8YquhON7c_S0a1vq_kscEQ
Democratic Republic of the Congo	['east africa', 'central africa', 'africa', 'sub-saharan africa', 'south east asia']	[0.9999759197235107, 2.4118500732583925e-05, 5.416767295124414e-12, 2.5301417929638088e-14, 4.790451908658962e-18]	EOhgpUyjeVkGMyOeSc3lrQ
Democratic Republic of the Congo	['sub-saharan africa', 'east africa', 'south asia', 'africa', 'west africa']	[0.9962413311004639, 0.0026665946934372187, 0.0010921662906184793, 3.4558513828386594e-09, 2.0305636241457065e-13]	IAKp9BBexfU2bD5tgDVRKA
Democratic Republic of the Congo	['east africa', 'africa', 'central africa', 'sub-saharan africa', 'west africa']	[1.0, 1.7941587104886025e-10, 3.813823389042792e-12, 3.850818030740706e-15, 5.980011995839881e-28]	6KhV89p_5QZ0yUeAahigXw
Democratic Republic of the Congo	['east africa', 'africa', 'west africa', 'sub-saharan africa', 'central africa']	[1.0, 1.1357974904016056e-14, 2.8568742832985503e-23, 6.817451313827373e-25, 5.948524004214122e-28]	87yUaGTvuLc91xTy0uOHsQ
Mozambique	['oceania', 'west africa', 'southern africa', 'central africa', 'caribbean']	[1.0, 2.9466639767323013e-14, 4.45343083309795e-16, 3.4661361615518707e-18, 2.815636985141954e-19]	m15B9-RMDhMSIoG_sr1IWg
Mozambique	['oceania', 'caribbean', 'southern africa', 'west africa', 'east africa']	[1.0, 4.05453981500159e-08, 4.452269802834863e-11, 2.2096525201616883e-15, 2.218833327964028e-23]	aFmv_gb94IjTqO3wRrmfqQ
Mozambique	['east africa', 'oceania', 'west africa', 'southern africa', 'sub-saharan africa']	[0.9324285984039307, 0.0634351298213005, 0.004136265721172094, 1.0224757041044086e-08, 8.994508610138396e-11]	DLDiV22_4OxqQBp5FVz7mA
Mozambique	['west africa', 'africa', 'southern africa', 'east africa', 'sub-saharan africa']	[0.9940288066864014, 0.005461178254336119, 0.0005040772375650704, 5.973330189590342e-06, 1.7434616250699975e-10]	ySJQw8I9sgt302QAdas1fQ
Mozambique	['southern africa', 'oceania', 'east africa', 'west africa', 'sub-saharan africa']	[0.9999719858169556, 1.570995846122969e-05, 1.2324868293944746e-05, 1.375539593340136e-08, 5.772220479371981e-10]	8VJ4SpOXI9EcR6MisaoLlA
Mozambique	['southern africa', 'oceania', 'south east asia', 'sub-saharan africa', 'asia']	[0.5168180465698242, 0.44684579968452454, 0.03633618727326393, 5.519994461522515e-10, 3.685784316642682e-12]	AF-EEZHfeJi9Y6GBjvwb0Q
Mozambique	['caribbean', 'south america', 'latin america', 'southern africa', 'west africa']	[1.0, 3.767715575346027e-16, 4.1559253572328965e-20, 8.792573440972833e-24, 2.8646725727074933e-26]	bM5Y87jTylYBZkWysjOiPQ
Mozambique	['central africa', 'west africa', 'sub-saharan africa', 'africa', 'south east asia']	[0.9999505281448364, 4.942179293720983e-05, 8.942999674133034e-10, 1.598884206655594e-17, 1.2034270008828478e-22]	3cC0VHGzl52Tg2a0eBOziA
Mozambique	['oceania', 'caribbean', 'southern africa', 'east africa', 'west africa']	[1.0, 8.473167723010988e-10, 6.754573567135935e-10, 5.2157771510000575e-14, 3.2137392248256236e-14]	h0ARxWrJxBE9koRYbJaASA
Mozambique	['caribbean', 'southern africa', 'east africa', 'africa', 'sub-saharan africa']	[0.9999980926513672, 1.8869592395276413e-06, 6.870776725342864e-10, 4.995755979037009e-12, 7.515655578351627e-16]	dIasHJpBdU6IofMiiuSaXQ
Mozambique	['africa', 'caribbean', 'west africa', 'southern africa', 'east africa']	[0.9918333292007446, 0.00813875813037157, 2.7921723813051358e-05, 1.7729897550111673e-08, 2.3977970720068242e-09]	cQy2od0wDpnTJgsyaZW_8g
Mozambique	['east africa', 'west africa', 'southern africa', 'africa', 'sub-saharan africa']	[0.9779787659645081, 0.022008992731571198, 1.2083261026418768e-05, 1.6251975409886654e-07, 2.3558685668945145e-08]	mFfsA5s_Sx1LQ452EQ2zzw
Mozambique	['caribbean', 'central america', 'south east asia', 'micronesia', 'asia']	[1.0, 5.259824797931856e-10, 1.81570140866949e-11, 6.155675889503475e-16, 1.845926076774393e-20]	8Do_qLVQVav1q3qNhXjMaw
Mozambique	['south america', 'southern africa', 'caribbean', 'oceania', 'central africa']	[0.993893027305603, 0.006107001565396786, 4.27569304406461e-08, 8.942697138358824e-10, 2.362366205432842e-11]	lM3C3Wz_1Phg7aPUSxkiYA
Mozambique	['east africa', 'southern africa', 'sub-saharan africa', 'africa', 'west africa']	[0.6905199885368347, 0.30948007106781006, 1.75284098347106e-09, 1.3109487453921709e-12, 1.1320487766869423e-14]	5-TvK79dLTyVXyH4IXxmXg
Mozambique	['oceania', 'east africa', 'southern africa', 'caribbean', 'west africa']	[0.9448100924491882, 0.04772033914923668, 0.006285196170210838, 0.0009038394782692194, 0.0002803982933983207]	1g5cVSeMUJnkdCYbgbJeaA
Mozambique	['caribbean', 'southern africa', 'oceania', 'central america', 'south america']	[0.7401673793792725, 0.22570385038852692, 0.033879172056913376, 0.00023262217291630805, 1.7019059669109993e-05]	lBz_aQVwvHcTYsuw9DyUaQ
Mozambique	['caribbean', 'southern africa', 'oceania', 'east africa', 'west africa']	[0.9848611354827881, 0.007527773268520832, 0.007382398471236229, 0.00022772869851905853, 9.411861014996248e-07]	qnEebN-GfvZIl26G2ndguQ
Mozambique	['south east asia', 'far east asia', 'caribbean', 'asia', 'micronesia']	[0.9999980926513672, 1.8766222638078034e-06, 1.1368168628678177e-09, 3.7194233803994337e-10, 8.431677231413026e-12]	A45qH8fknhOYj2f3kY5ryg
Mozambique	['southern africa', 'baltic', 'oceania', 'west africa', 'north africa']	[0.6585203409194946, 0.34147951006889343, 1.212119684623758e-07, 7.474159637553546e-13, 3.850577632202363e-16]	nbWHzon32BMsK2lMJMZbHQ
Mozambique	['central africa', 'south america', 'southern africa', 'caribbean', 'east africa']	[0.999806821346283, 0.00015688627900090069, 3.3745232940418646e-05, 1.977017291210359e-06, 5.966048775007948e-07]	cEHj--CWQ0Hsqh1SWfzunA
Mozambique	['oceania', 'southern africa', 'west africa', 'east africa', 'caribbean']	[1.0, 4.2882727533874454e-13, 7.638660008886002e-15, 4.062188749980912e-15, 7.047448951595625e-18]	fnIU1FU1GCoH5ZSsiC3jgA
Mozambique	['oceania', 'caribbean', 'west africa', 'south east asia', 'asia']	[1.0, 1.7653934155794053e-32, 1.1871272356290738e-36, 3.689730960444389e-40, 1.0775985190657843e-42]	6iBN5CJH9ochdVx7I471Cg
Mozambique	['southern africa', 'east africa', 'africa', 'west africa', 'sub-saharan africa']	[1.0, 2.448510283414862e-10, 2.8339238941632594e-11, 6.20761568099541e-19, 2.0108397184058977e-20]	AsF1suzPd9XOgR6asasqhw
Mozambique	['oceania', 'caribbean', 'west africa', 'east africa', 'southern africa']	[1.0, 7.564858012352518e-23, 3.079155594449485e-25, 3.2198979509701426e-30, 3.652867973287612e-31]	iut-RDF7z6Acmpic3pxRzQ
Mozambique	['oceania', 'southern africa', 'west africa', 'caribbean', 'east africa']	[0.9999996423721313, 4.1409333562114625e-07, 1.9040250333422076e-15, 7.100505672660981e-16, 5.216923567742519e-16]	Ww2vUuCi2EeLjEMgr5kEfg
Mozambique	['south east asia', 'far east asia', 'asia', 'east asia', 'micronesia']	[0.9954066276550293, 0.004571541678160429, 1.324731329077622e-05, 8.504177458235063e-06, 2.6275921438667638e-09]	4YFZXdmy2ImRv59e_ObXEg
Mozambique	['southern africa', 'sub-saharan africa', 'africa', 'north africa', 'west africa']	[1.0, 3.034301343518564e-08, 1.2446363079826077e-19, 1.7141572603750426e-22, 8.800388291530405e-25]	kPly6i9EvzoQ4o9Zwjfm4w
Mozambique	['caribbean', 'oceania', 'central america', 'southern africa', 'east africa']	[1.0, 8.738602674039671e-17, 4.8349384057851e-19, 3.070461605066278e-19, 1.3145393728366345e-24]	D1B-LzZ9wGtSRNUDs87mxA
Mozambique	['caribbean', 'southern africa', 'south america', 'central africa', 'east africa']	[0.41057267785072327, 0.3751678466796875, 0.12710022926330566, 0.08715757727622986, 1.7000971865854808e-06]	ego_HFr62d7qPNzyZUIZcg
Mozambique	['central asia', 'caribbean', 'north africa', 'central america', 'southern africa']	[1.0, 1.248860459490686e-10, 5.616296955394961e-17, 1.1606204261956033e-18, 4.385098977114981e-19]	4WHHuhQSZP_X0Zp9iFnveQ
Mozambique	['east africa', 'west africa', 'southern africa', 'africa', 'sub-saharan africa']	[0.9763594269752502, 0.023479769006371498, 9.793266508495435e-05, 6.279356603045017e-05, 3.139618343084294e-08]	AG6ukhc-yKHXAv4jhIq-AA
Mozambique	['caribbean', 'southern africa', 'east africa', 'west africa', 'oceania']	[1.0, 4.42108118900443e-17, 1.9083495137323e-18, 1.45423935155957e-19, 3.471474931032027e-22]	XL5n9fbk44qMbSfdpq86KQ
Mozambique	['southern africa', 'east africa', 'sub-saharan africa', 'west africa', 'africa']	[0.8752281069755554, 0.12477179616689682, 1.2183552655642416e-07, 3.949067114983329e-11, 1.6980581871162137e-11]	x0KR2K5QkpZpEG9_bSvPCQ
Mozambique	['east africa', 'oceania', 'southern africa', 'west africa', 'caribbean']	[0.723957896232605, 0.2750686705112457, 0.0009250615839846432, 2.5319206542917527e-05, 2.2943908334127627e-05]	kX7lN-IYTwf0RY-Urjhwlw
Mozambique	['east africa', 'caribbean', 'africa', 'sub-saharan africa', 'southern africa']	[1.0, 1.0386963511521685e-10, 3.5534641635442954e-12, 2.085547920883772e-14, 1.740744821440601e-16]	7NNtDBzLc2n9Fbrpgmq6FA
Mozambique	['west africa', 'east africa', 'sub-saharan africa', 'africa', 'caribbean']	[0.9556708335876465, 0.04432918503880501, 8.106954552111745e-10, 3.97561961107927e-14, 1.3170842198635197e-16]	9pdnbAgoV7Ko3HnGnco72A
Mozambique	['sub-saharan africa', 'southern africa', 'east africa', 'africa', 'west africa']	[0.6597821712493896, 0.34015578031539917, 6.201567157404497e-05, 1.696880325141592e-08, 1.7372613560933704e-14]	dguE-5jTI-plC_BpAR0Hqg
Mozambique	['sub-saharan africa', 'southern africa', 'east africa', 'africa', 'west africa']	[0.9999926090240479, 7.344858204305638e-06, 2.4507187390554463e-08, 3.7951404375353125e-15, 1.4289624491192358e-16]	Dq0qBXHDs01htU7M5c2krg
Mozambique	['oceania', 'caribbean', 'west africa', 'southern africa', 'central africa']	[1.0, 6.662128937710496e-14, 1.0844579367309058e-17, 6.660272095859798e-22, 6.015605245346835e-23]	WXmsDP351BN6sEXywE1Ywg
Mozambique	['caribbean', 'southern africa', 'south america', 'latin america', 'africa']	[0.9981598258018494, 0.0018402342684566975, 2.1019117557585787e-09, 2.3381736339298832e-14, 1.7901882521542027e-17]	EVh_Q8nXhJDYoEgq5OA_nw
Mozambique	['baltic', 'oceania', 'southern africa', 'northern europe', 'east africa']	[1.0, 3.823470706709742e-10, 4.321891802772093e-12, 5.184334799207907e-22, 2.0906510039303038e-24]	gzbI7I5kOfj9imUiTt-SUw
Mozambique	['oceania', 'southern africa', 'caribbean', 'west africa', 'central africa']	[1.0, 5.531177187274861e-13, 3.433046346320071e-15, 3.65101534634027e-16, 2.5040151043422455e-24]	dyyEqpF6hhly7NxeUFLJXw
Mozambique	['caribbean', 'central america', 'oceania', 'central asia', 'south east asia']	[1.0, 9.733719347437787e-16, 8.536574603484353e-22, 3.3855779496553006e-22, 3.895600253816714e-23]	qtqIrroTi2JquyYQDgA2cg
Mozambique	['oceania', 'caribbean', 'southern africa', 'west africa', 'east africa']	[1.0, 3.5671279867069652e-19, 1.2781369248815814e-22, 5.970471081414203e-25, 1.1851811765894477e-29]	TAEiLCMXLHaKzJcIo85KCQ
Mozambique	['caribbean', 'micronesia', 'central america', 'south east asia', 'oceania']	[1.0, 1.771110385087593e-13, 5.941192853577701e-15, 3.212713664464612e-19, 4.8881160146844787e-23]	0UejDcrLd80CmTcS70B24w
Mozambique	['oceania', 'southern africa', 'west africa', 'east africa', 'central africa']	[0.9999923706054688, 7.650972293049563e-06, 1.4193288211394872e-10, 3.775463882499386e-12, 5.256627923742874e-13]	0dMZY5N_7gYYx7k7bT5KBA
Mozambique	['southern africa', 'east africa', 'sub-saharan africa', 'oceania', 'west africa']	[0.9999991655349731, 8.516108778167109e-07, 4.816104459681725e-11, 1.8816568583216592e-13, 1.590181572573915e-13]	7QbZrxJ91LnLi7HqOjsAUg
Mozambique	['caribbean', 'micronesia', 'central america', 'oceania', 'polynesia']	[1.0, 8.650453569875472e-15, 1.3520287006434673e-28, 2.3325498032180285e-30, 1.2609468208198175e-34]	6vBTEwSDleDT_62VZLGL1w
Mozambique	['caribbean', 'central america', 'latin america', 'south east asia', 'north africa']	[0.94777512550354, 0.05222481116652489, 5.272384042580729e-17, 4.939075998809733e-18, 8.386621864168191e-21]	VNBRJ9dUDXMvKgPyolQIeA
Mozambique	['south america', 'caribbean', 'latin america', 'southern africa', 'central africa']	[0.9986947178840637, 0.0013053020229563117, 2.152647393671714e-09, 7.915523236867728e-10, 1.1266830567471797e-12]	AJYJg8KNhEFbmtP1RruJJw
Mozambique	['micronesia', 'caribbean', 'oceania', 'central america', 'asia']	[1.0, 2.3258406756099248e-08, 6.87885417572677e-14, 2.6223613115684243e-26, 9.27231653191446e-27]	B1hQDJBnXZI3kalRsPK5Ng
Mozambique	['oceania', 'east africa', 'southern africa', 'sub-saharan africa', 'west africa']	[0.7729610800743103, 0.20425252616405487, 0.02278609201312065, 2.895550323955831e-07, 2.2897378215702702e-08]	mEPllxoyTkn-_lz-Bcexvg
Mozambique	['southern africa', 'africa', 'sub-saharan africa', 'oceania', 'west africa']	[1.0, 9.064581814865386e-18, 1.719583589225249e-18, 2.3723148995934432e-20, 2.8791741820205724e-21]	2-GoJugvEqXuejwT6Eyggg
Mozambique	['east africa', 'oceania', 'southern africa', 'west africa', 'caribbean']	[0.6482794284820557, 0.3064124882221222, 0.03347879648208618, 0.011829164810478687, 1.233517252785532e-07]	nqooJrQDVfqa2vY6oNFpAg
Mozambique	['southern africa', 'caribbean', 'east africa', 'africa', 'south america']	[0.9992347955703735, 0.0007652128115296364, 2.2771009522415397e-09, 3.8589798023735966e-10, 3.0728300763269156e-13]	g_xC5fOY_L-JYSYCFNQLpg
Mozambique	['southern africa', 'sub-saharan africa', 'africa', 'oceania', 'west africa']	[1.0, 3.195267045608607e-15, 8.40460170106954e-17, 1.0460790982635546e-20, 9.887468384224635e-21]	X87wZWl8XIOn8mE5ePLFmg
Mozambique	['central africa', 'west africa', 'east africa', 'southern africa', 'sub-saharan africa']	[0.9980196952819824, 0.0012792289489880204, 0.0006718267104588449, 2.92605982394889e-05, 1.874809107960118e-08]	oHeuVOVUZbZD4YmzyznDYQ
