Gold	Predictions	Probabilities
central asia	['Kazakhstan']	[0.9474874138832092]	mnQjAmS92K-DIvxGDy8-lA
east africa	['Rwanda']	[0.8542132377624512]	WvQeNWQvPCZiDoy9rWp2RA
balkan	['Kosovo']	[0.9968987703323364]	bjgdd9L-AZ0n6SFLX6-2ZA
balkan	['Kosovo']	[0.9963286519050598]	1-5nNWNEsC6bo9DKB4AAgA
eastern europe	['Moldova']	[1.0]	DaTqIPBO1hsvSLB5Q5XNdw
balkan	['Kosovo']	[0.999923825263977]	dEsxesgq78zr40qCWK-I5A
eastern europe	['Belarus']	[0.9999476671218872]	C1iDm820enYMK9U4QjFAIA
balkan	['Kosovo']	[1.0]	ZZV6wG_6Z8DM0CQPSn-W7w
eastern europe	['Moldova']	[0.9999459981918335]	e_pjYDgQvhkukQgUi4edPQ
eastern europe	['Bosnia and Herzegovina']	[0.9999985694885254]	C_EciWp58nbvSWeScjxFWw
balkan	['Albania']	[0.9974526762962341]	1cT65-6zgw9FGgCbz_kHwg
eastern europe	['North Macedonia']	[0.9991950392723083]	blnJOr4-tzqxB3buN8YIDw
balkan	['Albania']	[0.9999980926513672]	YCk0eSO39lz8u0tXRx4CWg
balkan	['Kosovo']	[1.0]	m8x-XEuUx7iJeFSsY3CacA
eastern europe	['Kosovo']	[1.0]	UNYA8wscG938AnglTW2XKA
balkan	['Kosovo']	[0.9999552965164185]	7JbcoteaL_EI0og5YVGraQ
eastern europe	['North Macedonia']	[0.9996153116226196]	7IkubtpUMT4CjMciJ3jrzw
baltic	['Lithuania']	[0.9999996423721313]	hGhT3QVI8RFN6VBlL8D2Rw
balkan	['Kosovo']	[0.9998121857643127]	cn3nLU9Mt9zEGLv1HVFmfg
baltic	['Denmark']	[0.6879611611366272]	5iMvoVF7zosO6NZB3LWx2Q
balkan	['Kosovo']	[1.0]	HavG9lb5cQKvoW0JBl4Pnw
central asia	['Kyrgyzstan']	[0.517259418964386]	WRXYamirF7nnksi2BAoi3A
eastern europe	['Belarus']	[0.9999476671218872]	UpqfQoBaiU6lZgU_ufgOsg
central asia	['Russia']	[1.0]	AmqyjDukX79ITrCQpm9Fmw
baltic	['Denmark']	[0.6879611611366272]	hPq-T0SWkbpvWrH9sK5Eag
eastern europe	['Kosovo']	[0.9999998807907104]	HYXHUi2qjlGQb7gbgrTRGQ
central asia	['Kyrgyzstan']	[0.9999957084655762]	c2vo_MAvfvRkIef5SQgYOg
eastern europe	['Romania']	[0.6713241338729858]	a2h-NpLG0Nvj9Q1WkSidwA
balkan	['Moldova']	[0.5842161178588867]	f-wNZ1sXPTkv3Yo2yQoTCA
eastern europe	['Bulgaria']	[0.6066972613334656]	yfI4CqcEulgJTbFtKPy2qw
balkan	['Kosovo']	[0.9999988079071045]	3q7exwglzfOQCJY7tC4yKw
eastern europe	['North Macedonia']	[0.998744010925293]	bPtfOCq6sLmPjJtdEr5hRA
eastern europe	['Hungary']	[0.9999998807907104]	VqA_x0f285DtqM7FqqKiJw
balkan	['North Macedonia']	[0.9404756426811218]	ro1sxDNLDs9L3zHs8f_6cg
eastern europe	['Moldova']	[0.9997937083244324]	W5KHMMBPEl-VZOwpljil3A
balkan	['Kosovo']	[0.9999301433563232]	dpugX-JyKN5z6uQrbxVxcQ
eastern europe	['Moldova']	[0.9956774115562439]	WwzYOrAQOJuhhLbXhA1Kfg
eastern europe	['Moldova']	[0.8972987532615662]	-8YGIpyoq9Xh-9TpkKQ07g
balkan	['Kosovo']	[0.9999994039535522]	xZvtjsI1SK-evay4wtYtNg
eastern europe	['Romania']	[0.9899283051490784]	4870BTukA1u2MV4PCqr0Hw
eastern europe	['Belarus']	[0.9534266591072083]	egRPB_-9iWZhB4GSjAcTjA
eastern europe	['Romania']	[0.7856268286705017]	dMRwAee2GEyju-nJAkz9Eg
balkan	['Albania']	[0.9555766582489014]	UCi6K6RBFThoHiJJEVB5sQ
eastern europe	['Moldova']	[1.0]	eZ9QIwcG3HidssZWRbIIWA
greenland	['Greenland']	[0.8568422198295593]	zN2zJ0mJG8dMPQM9tS7VlQ
eastern europe	['Romania']	[0.9999995231628418]	3XTsu4sbgVGg2B2Qj3JjUQ
eastern europe	['Kosovo']	[1.0]	2FPBV6suVB-xnghNTGqZ7A
balkan	['Kosovo']	[0.9998123049736023]	lJA76rL2X59BbtkWSsCIfw
balkan	['Kosovo']	[1.0]	a_jr3_CZSyWDS1l1ByAWYA
balkan	['Kosovo']	[0.9996552467346191]	f8N2YZ5ZQvaF4PZAHb5EHg
balkan	['Kosovo']	[0.9996552467346191]	3UcfzFGVQb4ql_CAjpZN8Q
balkan	['Bosnia and Herzegovina']	[0.9999991655349731]	1-6PNwEokUuuK1CVxnXYkw
balkan	['Kosovo']	[0.5599932670593262]	vcPXxdNBzZ5ZDs9JrmuaSg
eastern europe	['Bulgaria']	[0.9754898548126221]	Bws9KaugY9iYlGTTTVYf1w
eastern europe	['Moldova']	[0.9353243708610535]	xCZareFuXiMsj7M780gMqQ
central asia	['Russia']	[1.0]	sERlbtTrI5jF_1RDzumjhA
central asia	['Kyrgyzstan']	[0.9814557433128357]	XH4eu-dh3leXTqKhg89GjQ
eastern europe	['Kosovo']	[0.9999963045120239]	XXBU9Z6k4zkXwLImxw5I2g
eastern europe	['Russia']	[0.9999988079071045]	rdJoQE8qWH3K16kq3R5iEw
eastern europe	['Bosnia and Herzegovina']	[0.9999996423721313]	rsPfJBH-anH1xnZUQxg8Nw
eastern europe	['Bosnia and Herzegovina']	[0.9987321496009827]	kX-4JcxCozzu0hXuHjPBNA
eastern europe	['Moldova']	[1.0]	ePqACY0IMxN5osHqGiC38w
eastern europe	['Moldova']	[1.0]	CKMsPcQSnDv2WPbo5aIYzQ
baltic	['Latvia']	[0.9999203681945801]	E1Em1aOyzaAJUBXQUT6WXg
balkan	['Kosovo']	[1.0]	ftAHXaM56aPv9BnyqOhp_Q
eastern europe	['Moldova']	[0.9999995231628418]	VsSfdl_XorcYS0kc09iSaA
central asia	['Kazakhstan']	[0.999671459197998]	4t7uG4l-o2d6KRnoWNqcJQ
baltic	['Latvia']	[0.9558446407318115]	g9ggGTAk2LdEeFHRGRH-zw
eastern europe	['Moldova']	[1.0]	nr6ZJnON1b-YkFXIqt2rGA
eastern europe	['Bulgaria']	[0.9914933443069458]	f7ueqRztTor2J4q-YAEyug
balkan	['Kosovo']	[0.9999450445175171]	Euj33zlWZm7UZtchFOhccg
central asia	['Kazakhstan']	[1.0]	HTCt4FFflVTqOvdCHfenZw
eastern europe	['Belarus']	[0.9404879808425903]	DINPItxXkvpmq3aJRW_jaw
central asia	['Tajikistan']	[0.5073605179786682]	XYOWMilXPCVhAxunE8X1HA
balkan	['Bosnia and Herzegovina']	[1.0]	5KjeGL1lO0PgkGsP7px9jw
eastern europe	['Bosnia and Herzegovina']	[1.0]	dK33X8ACodzZLh7EghWoOw
balkan	['Kosovo']	[1.0]	WM92SBDOmlTni0K0cfgWCQ
balkan	['Bosnia and Herzegovina']	[1.0]	3HXVT2bw1Zq0P7zGIfmFZQ
eastern europe	['Bulgaria']	[0.661649227142334]	eRQ1fLSS_PCOkJWST627bw
eastern europe	['Kosovo']	[0.9999998807907104]	3oFH9RZCHGEcwaT9odYYIA
balkan	['Moldova']	[0.9925805330276489]	1Qvnmx8pun8xNU7tSRFTCg
balkan	['Kosovo']	[1.0]	9Tg4nMlXjiHKdBK7BOmx9g
caribbean	['Barbados']	[0.9999998807907104]	i5ue8x_gRFLlIEV77xnFbA
caribbean	['Saint Kitts and Nevis']	[0.664387047290802]	dZY24t-VxNYQfC1NSN2kCQ
caribbean	['Dominica']	[0.9961414933204651]	343QPZU0rqE3cS7is97VYQ
caribbean	['Saint Kitts and Nevis']	[0.8787145614624023]	iP0zDpi4CaUX7cRSxY-hSA
caribbean	['Saint Kitts and Nevis']	[0.9438930749893188]	C0ALZra7iKJ34c3Q3vFeeA
caribbean	['Saint Kitts and Nevis']	[0.99994957447052]	eTgfXU_m7qRXYyoTPT4PNQ
caribbean	['Saint Kitts and Nevis']	[0.9664122462272644]	d9sWXtADnA63gmukbTv0_w
caribbean	['Barbados']	[0.9999998807907104]	kmB0nJsiBO6eqeak6fYADA
caribbean	['Barbados']	[0.8546265959739685]	ZnQFKRZTuQ64qdOZUG-0Tw
caribbean	['Barbados']	[0.9999872446060181]	i8C7W32FUHXIcHRkyX3fSA
caribbean	['Barbados']	[0.9792072176933289]	d4W70uV-muK_62xe35nBdQ
caribbean	['Saint Vincent and the Grenadines']	[0.6962286233901978]	e1CJ6CPCDKctgskmgAM2Sw
caribbean	['Dominica']	[0.8944445252418518]	vf2hoH1XZdRZp1s6_Nwj9A
caribbean	['Antigua and Barbuda']	[0.8831313848495483]	jWJZD1iwgnb_fG0vNdRteg
caribbean	['Barbados']	[0.9560074806213379]	jaAbtzP3lagNUxSMMf5Q0w
caribbean	['Trinidad and Tobago']	[0.986047625541687]	3w1h9ssv9tsr0BYKSyGDcg
caribbean	['Saint Vincent and the Grenadines']	[0.9994475245475769]	ZqIJMtqMNEfRn4nfEgLKoQ
caribbean	['Saint Kitts and Nevis']	[0.9810512065887451]	9DHHwNG9seJNuvdf6rqIaA
caribbean	['Saint Vincent and the Grenadines']	[0.8838303685188293]	ymzrcq5dceEIik9EFxHIRg
caribbean	['Barbados']	[0.9999934434890747]	VwHF6mRB1gUAZpnitTkivQ
caribbean	['Saint Kitts and Nevis']	[0.999944806098938]	yBNi9cQomRT4hObk0zIKGg
caribbean	['Trinidad and Tobago']	[1.0]	0ypcwcaftIbgidBiSGVVsg
caribbean	['Barbados']	[0.9999997615814209]	Hyw0ocQJPk_bXK3kGMeOMw
caribbean	['Barbados']	[0.9999653100967407]	1oiCIqfXyLqD8h5wmbZ74g
caribbean	['Trinidad and Tobago']	[0.9516767263412476]	sKRFWiwGAHNRa2UFNCmjgQ
caribbean	['Saint Vincent and the Grenadines']	[0.963507354259491]	rlvrBYSV7eK7uj128zCz0Q
caribbean	['Saint Kitts and Nevis']	[0.9999737739562988]	lBcNDwwzSc0L0LlUM0Aixw
caribbean	['Saint Kitts and Nevis']	[1.0]	4QU9KxsEhdoiw8daxvOupg
caribbean	['Saint Kitts and Nevis']	[0.6116189360618591]	aN35sbB8ROtWxPOZYkcioA
caribbean	['Barbados']	[0.9924721717834473]	yAY8jgHyrd0NG7sGZzSNzQ
caribbean	['Trinidad and Tobago']	[0.9999947547912598]	sJtImfgEw3291twtKMWdDA
caribbean	['Saint Vincent and the Grenadines']	[0.9988276362419128]	vcsVycVM3ki1JLB1MVrIgA
caribbean	['Saint Kitts and Nevis']	[0.9999997615814209]	4Pq3E6WJbhO7a8Uvm54GRQ
caribbean	['Barbados']	[1.0]	ZwgmuQ3LQN0FUUQbiJiHBw
caribbean	['Barbados']	[1.0]	COqOfElH0CLb8BeWthqkEQ
caribbean	['Barbados']	[0.9988527297973633]	d5teQB4bW21UOdf59Sme5Q
caribbean	['Antigua and Barbuda']	[0.8772940635681152]	z02PUsICspTMUNp07ROclQ
caribbean	['Barbados']	[0.9999998807907104]	y_wdzjtAN-DXB24-x0Ombg
caribbean	['Saint Kitts and Nevis']	[0.9999904632568359]	xd2vMwuRZDiKsrhj1hKpuA
caribbean	['Saint Vincent and the Grenadines']	[0.7166130542755127]	f-wI2rFnW-hq9EHqA4dbZw
caribbean	['Saint Vincent and the Grenadines']	[0.9941983222961426]	z4nUoIoHjjA8ftxPqjK_Hw
caribbean	['Saint Vincent and the Grenadines']	[0.5797201991081238]	adg5v-RlNAkKDl5Te4FNNA
caribbean	['Trinidad and Tobago']	[1.0]	aLgFm1NuqxnzRV027PERBw
caribbean	['Saint Kitts and Nevis']	[0.9617736339569092]	ZzaZDD7QnLCwIxPVRSkM8Q
caribbean	['Barbados']	[0.9998931884765625]	xg4xvwnI49Jg9idM7RJ7lQ
caribbean	['Saint Kitts and Nevis']	[1.0]	mX2puaqez9xhpWUBw3oP4Q
caribbean	['Barbados']	[0.9993343949317932]	bRLLRwx8oErcByH4hftnsg
caribbean	['Saint Kitts and Nevis']	[0.9999996423721313]	T4FMgvVKxVKP3H6jIjroiw
caribbean	['Barbados']	[1.0]	XCtK-J5YtA1jo7rvOhTU9w
caribbean	['Trinidad and Tobago']	[0.9025043249130249]	wFDhKzVJ9SbCpQU-U-0jUA
caribbean	['Saint Kitts and Nevis']	[0.7717018723487854]	9LbaqxmaAXAk7_caT2GPHw
caribbean	['Barbados']	[0.9997557997703552]	ss349v4Yq-9WGRtLQW_wwA
caribbean	['Barbados']	[0.9999992847442627]	9CTqa9LZj9Q0lABIOm00-g
caribbean	['Barbados']	[0.9999659061431885]	2pQULGdjO258Tot5BFMy_A
caribbean	['Trinidad and Tobago']	[0.9999995231628418]	UxlXBALViW-mD59_zGPvSg
caribbean	['Saint Vincent and the Grenadines']	[0.980216920375824]	jauhGYhFA6GmILqbQHKqDQ
caribbean	['Barbados']	[0.9992103576660156]	ckcvFAROjc10AGVYBzR6YA
caribbean	['Barbados']	[1.0]	dOFglk_LY4yGKptiB492xA
caribbean	['Trinidad and Tobago']	[0.9972512125968933]	a3KuP0R4NlsBb11xUXCCww
caribbean	['Saint Kitts and Nevis']	[0.9996881484985352]	JOCf9xIZcLKhOna3kPAzMw
caribbean	['Trinidad and Tobago']	[0.9999430179595947]	WmuG_k4tkYHNN_fgKQdmRg
caribbean	['Saint Kitts and Nevis']	[0.8995562195777893]	w62sxVPXpfa_qsamdp_hIQ
caribbean	['Barbados']	[1.0]	ASC35wg9gL-Zj7d6PkfIAg
caribbean	['Saint Vincent and the Grenadines']	[1.0]	1lHJN0bHGNXdp5ZZFX3dTw
caribbean	['Saint Vincent and the Grenadines']	[0.6576504707336426]	XXSLyNacyeSxxmEZ-gL21A
caribbean	['Trinidad and Tobago']	[1.0]	XpzDhmAw0PeKzs0NDg-QuQ
caribbean	['Barbados']	[0.9922603964805603]	A4qrBehctvYlWu6mDeEI3Q
caribbean	['Trinidad and Tobago']	[0.8483729958534241]	ELmdUC3fnRQpCVJdMvnUIg
caribbean	['Trinidad and Tobago']	[0.9999964237213135]	i0AWx9uqBe7QBHteni-UVw
caribbean	['Dominica']	[0.9999998807907104]	0YiNiYoqa1SuwqOeWKLQRQ
caribbean	['Saint Kitts and Nevis']	[0.9998499155044556]	-ig-I44TBIkZT3js_e0c_Q
caribbean	['Barbados']	[0.9536827802658081]	m_k0OtZLr8AKnOLUn8HhQA
caribbean	['Antigua and Barbuda']	[0.6255394816398621]	fmYCSl0usKhfeKBIiX_jNA
caribbean	['Barbados']	[1.0]	BID2tpVudFNqmBnxJeLShQ
caribbean	['Trinidad and Tobago']	[0.9960176348686218]	o78d6unn-gOIIs3bl-bMKA
caribbean	['Trinidad and Tobago']	[0.9999349117279053]	-t6PcAGDT-phdIo_ko52fQ
caribbean	['Trinidad and Tobago']	[0.6079421043395996]	hfZDRODi7AuBjXvoC7TuYQ
caribbean	['Saint Vincent and the Grenadines']	[0.9670407772064209]	8n_1FA3XFRNIRH0InXOwMA
caribbean	['Barbados']	[0.9997698664665222]	C1u-PRi7iPHiq2ia1VDFZQ
caribbean	['Saint Kitts and Nevis']	[0.9999439716339111]	fXyzwtXLk0Jn0KstlXwPJA
caribbean	['Barbados']	[0.9312105178833008]	1OlQ9lj568GiOdC42B0cjQ
caribbean	['Barbados']	[0.999997615814209]	n6lTSuBfBGGtPEZZ_PSZqw
caribbean	['Trinidad and Tobago']	[0.999977707862854]	CHW4m0rugYOoufDHqnUE3g
caribbean	['Saint Vincent and the Grenadines']	[0.9441516399383545]	100iE3EWglPOhVsKKzWe2w
caribbean	['Saint Vincent and the Grenadines']	[0.9875117540359497]	J-3k0xnNfnMUCvs1z57qqg
caribbean	['Barbados']	[1.0]	aOz3UNUy_prlQXcDFDlSJQ
caribbean	['Saint Vincent and the Grenadines']	[0.9130701422691345]	IpHxlYNyQBUGt0IJmJzEBg
caribbean	['Saint Kitts and Nevis']	[0.9999996423721313]	eghsAkxO9GscBHxVExHf_w
caribbean	['Saint Vincent and the Grenadines']	[0.9263615012168884]	EOV0IEc4J-LGQnQeCyHWSQ
caribbean	['Saint Kitts and Nevis']	[0.9617706537246704]	X1mkDHKyFOyGHnVK8aeNGw
caribbean	['Trinidad and Tobago']	[0.9996660947799683]	0TKyMeqEv7uSZgMz8iwGtg
caribbean	['Saint Vincent and the Grenadines']	[0.9995025396347046]	AJccQPPB8WJqkaM2pDe7DQ
caribbean	['Trinidad and Tobago']	[0.5545514225959778]	mJVKSSWAtYbpPqOauwYd-g
caribbean	['Saint Kitts and Nevis']	[1.0]	J0LhC_Zw1dVP0HIUC-UF6A
caribbean	['Barbados']	[0.9999998807907104]	fNkhSfRTqUNenP9VDZmdPQ
caribbean	['Trinidad and Tobago']	[0.9999992847442627]	ai6gf5EALRWfBwV1Vm64fg
caribbean	['Barbados']	[0.9998503923416138]	oGxSwnFJUPE3HkHxR8QdAQ
caribbean	['Trinidad and Tobago']	[0.9977295994758606]	z1BzsBbqw1ixnqJ9jt1OhA
caribbean	['Barbados']	[0.9999992847442627]	TsxVNebSjbsbn6osY6bhQw
caribbean	['Saint Vincent and the Grenadines']	[0.9993543028831482]	msD35TFt2Z9FoOr43FCz3Q
west africa	['Benin']	[0.9999988079071045]	_AVracP76OoNJWIQsaf7MA
west africa	['Nigeria']	[0.9999628067016602]	VbII2kKJIn0tN4tUrymvcA
west africa	['Togo']	[0.9308144450187683]	02AnRwJUozOhypbuRayTLw
west africa	['Nigeria']	[1.0]	nnw73q7ye0qHrz_3tSKK1Q
latin america	['Mexico']	[0.9999991655349731]	-GqJjT2nPlJM5ivJEeCcIA
west africa	['Benin']	[1.0]	AqHzgpNH4yOdi9QmmBXmDA
west africa	['Benin']	[1.0]	Y265mB2z1H7z8Fl1EfrKGQ
east africa	['Mozambique']	[1.0]	vTSmF3rwvYckuh9VHdHqBA
west africa	['Togo']	[0.9994175434112549]	438ONo8Qq-qjjiQwgGr_Hg
asia	['China']	[1.0]	TEVnrDAHkupHsJOekO1I2Q
central africa	['Congo-Brazzaville']	[0.9999990463256836]	nrc1Kdn0Q6p379mYgUAOzg
west africa	['Nigeria']	[1.0]	nnvn-FFA6W4j5Cg3GBZxtA
west africa	['Nigeria']	[0.9999998807907104]	4dE2hTgFBj_kCu7moZvpLg
west africa	['Benin']	[1.0]	9oQ5VlSpbmjAmTOGwOWxoA
west africa	['Nigeria']	[0.9726592302322388]	0iQ1oGRvjJL7medeWKOSAg
central africa	['Congo-Brazzaville']	[1.0]	iENwXPFN3OFNSBtLW9GSUw
west africa	['Benin']	[1.0]	fYZF4tu-fyFNO5s33J0e5w
west africa	"[""Côte d'Ivoire""]"	[0.8671162128448486]	mlVVmq85a7iNYKQ8q6LD3g
west africa	['Benin']	[1.0]	irK9zQ_avTS-AkwYymLSAA
west africa	['Benin']	[0.9999967813491821]	hia11d7X8DietaBT-suRrw
west africa	['Togo']	[1.0]	npQHjM2ioWjs-8vXnqgaiw
west africa	['Benin']	[1.0]	bnG5_AXzkENqgs2iiqfGjw
west africa	['Guinea-Bissau']	[1.0]	1o0bGXvoSmfOJEpezmwsbg
west africa	['Benin']	[0.9996045231819153]	-eSbg0kLS3-ZiAVcxsBVuw
west africa	['Benin']	[0.9164555072784424]	qoYWYKJn79WlDjPbS2Q9MQ
east africa	['Uganda']	[0.9987719655036926]	krDtkM3w-lnzTgTrR-vLKA
central africa	['Congo-Brazzaville']	[0.9999978542327881]	foKdM3dQpbcpW8NfVJixWA
central africa	['Congo-Brazzaville']	[0.9866595268249512]	gk756uGR0FWg0ATPSUyOBQ
central africa	['Congo-Brazzaville']	[0.9999949932098389]	YgfUIxJvEzT6st6yubkJ0A
west africa	['Benin']	[1.0]	i6vG9kTsEwHReymaa8zqsw
west africa	['Benin']	[1.0]	cf9-EuGfdatg8n_k6UtIbQ
west africa	['Benin']	[0.9999614953994751]	j-afLB-skEhOVK5UEWz-Tw
west africa	['Togo']	[0.8982865810394287]	AEScq74jKsr4xe1BEjy-ZA
west africa	['Benin']	[1.0]	-DMTFWz-BNrkOix-SPgGaA
west africa	['Benin']	[0.9996519088745117]	8is0yQUv8Zy7k77Ro7vjIg
west africa	['Benin']	[0.9999997615814209]	4huG4rCec_MV2WZoSd6Fhw
west africa	['Togo']	[0.9990946054458618]	qxxbLR0FLiSwRME_gxC_4A
west africa	['Nigeria']	[0.9999997615814209]	vvhk1bcH_FEzD389QNmYcA
west africa	['Benin']	[0.9999594688415527]	DpIUmculrD3vuzkPNpgBxQ
west africa	['Guinea-Bissau']	[0.9999701976776123]	emGhsJXPb368LwlES7NqOQ
west africa	['Benin']	[1.0]	emzBLPzjYWj6ZRUf1ZuDKQ
west africa	['Nigeria']	[0.9999861717224121]	3KQi1bAv7mOXAvGCbesO6w
southern africa	['Lesotho']	[0.999428927898407]	gAmDLhMBavspyJ53kg1taw
west africa	['Benin']	[1.0]	Zk4feCeb1GTCbhQgUDk4kQ
west africa	['Benin']	[0.9677167534828186]	ArDSfINQRZHFmV6xxX5BdQ
west africa	['Benin']	[0.9999979734420776]	AaPSRUVSnlI0_EdhMe9lzw
west africa	['Nigeria']	[0.9992485642433167]	UeRThY5vbn2L4o2uqgtkLA
central africa	['Congo-Brazzaville']	[0.9999997615814209]	bOL37V7LsUCYTDJLlTRrDA
west africa	['Togo']	[0.9999825954437256]	-_rLPaohQYafMyKZ72znjw
west africa	['Benin']	[1.0]	vcGKzfpQjbMFzn_sx_V7nA
west africa	['Benin']	[0.999870777130127]	hJImOOH-KJzt27inSivSIg
west africa	['Benin']	[0.9553165435791016]	lERkYOJGHZmySgJaW8HYzw
west africa	['Nigeria']	[1.0]	-h4cjT74INNAFvTwJp6D2Q
west africa	['Benin']	[1.0]	J59cBy26TKVxxjAdeJx2Ew
west africa	['Benin']	[0.9997205138206482]	D1b0RTwqPneB0QwbtczMoA
west africa	['Nigeria']	[1.0]	nXaRMsLaddsAIQzYPg6hHw
west africa	['Benin']	[0.8485372066497803]	XYfs1q4bLJdIlxb6FsbBYw
west africa	['Benin']	[0.9999806880950928]	fQTxAgrQ6TN-oQOoVv1DNQ
southern africa	['Lesotho']	[0.9980440139770508]	83GMRSivTysrilBhMupDjg
west africa	['Benin']	[1.0]	BrWdt8fOb10WFPaOvu4rDA
south america	['Paraguay']	[1.0]	Y52nZihVX6gKA4jlhR6c0A
west africa	['Benin']	[1.0]	jaPvT2khYeyDXzv7l2C61A
west africa	['Nigeria']	[1.0]	wy5eDrGHC8QyPrm78a7Niw
west africa	['Togo']	[0.9999986886978149]	5C4a2qttzwZ__rUXrfYZqQ
west africa	['Nigeria']	[0.9749348163604736]	7G7Cli63lzGNwGeyct8UPw
west africa	['Benin']	[0.9994634985923767]	YQVPzKwV-ZvyB9e4Ot6bDw
west africa	['Nigeria']	[0.9999911785125732]	VBZYlMgFZ4tDEWXkp-4BTA
west africa	['Benin']	[1.0]	1yZ0Vmf9G_9PGmbPyqYLSw
west africa	['Nigeria']	[0.5522831678390503]	gKca11e3QbULLG7mu7vGdg
west africa	['Togo']	[0.9999561309814453]	kQ_qHZSyrWZ4WWnTpe6xqg
west africa	['Benin']	[0.9891709685325623]	bkKVLsc-II9qdUZ1qS7GcA
west africa	"[""Côte d'Ivoire""]"	[0.7448376417160034]	wfonzo4jrRIB6IPOsI1iFQ
central africa	['Cameroon']	[0.9680298566818237]	9n9oBEud_7raAn7h4tAPqg
west africa	['Benin']	[0.9999916553497314]	9YGn1XV1atxU65yaXo9NYg
west africa	['Benin']	[0.7742740511894226]	UKDCerniYgVe4Fh_6KKBtQ
west africa	['Benin']	[1.0]	_mSd3HM3XNgoXoAbDJTscg
west africa	['Nigeria']	[1.0]	I6W3OWoONYbrVdjP7vtQkA
west africa	['Benin']	[0.9999078512191772]	chFHSYa-bWwRA79wBG-2HQ
west africa	['Togo']	[0.9997654557228088]	HcbC5U5Oqr8N6I_3alS1fA
west africa	['Benin']	[0.9972416162490845]	ctF9llv_v6pc3aRnObACsw
west africa	['Benin']	[1.0]	7PPzv_cYBtXDfKQZ6cvBog
west africa	['Nigeria']	[0.9682989120483398]	BXWNAJ5cmUB1PnFRBXKJSw
central africa	['Congo-Brazzaville']	[1.0]	08mVlXNLOkM8xxRMeYImuA
west africa	['Benin']	[0.999998927116394]	Vu-zwXCF45tdDaysq9t4XQ
west africa	['Benin']	[0.637967050075531]	-B8Rt6Cj9ZX_-K3yifDwJA
west africa	['Benin']	[0.7865118384361267]	cFs-kCuRBVznoVihC5pdpg
west africa	['Benin']	[1.0]	qqivTa1YPC5VmpQsNREvQw
west africa	['Benin']	[1.0]	fiZM75DKlxnBj1167IsZig
west africa	['Benin']	[0.9992287158966064]	vF9jasO4MSkWB8PTCJpXIA
west africa	['Guinea-Bissau']	[0.778662919998169]	rK8xtmDLPYK5NhdoEaCTlQ
west africa	['Benin']	[1.0]	DuTiwDChdqnboPwSwoe5cg
central africa	['Cameroon']	[0.6173197031021118]	5j6DrQSmjcJ8A97ROWvmLA
west africa	['Benin']	[0.9894928932189941]	U4C951Ri1Qz3ddjV4xBOtw
west africa	['Benin']	[0.9439698457717896]	dYThgkiA-QZzEi1owkFzGQ
west africa	['Nigeria']	[0.9966647028923035]	3dyStMlztQQaXXLPtvvlOA
west africa	['Benin']	[1.0]	2muB9XAW1uAmqo0wyhxRRw
west africa	['Benin']	[0.9936980605125427]	rX8pX9g76k7B3-RFEkfqaw
west africa	['Benin']	[0.9935639500617981]	4kNunlHTY2N7buW8VvH8pg
west africa	['Benin']	[0.996531069278717]	AqGz5RKnT3lZJWtFodwwwA
west africa	['Benin']	[0.9991081357002258]	5UI--lY-ReZF_WpZi0ho7g
central america	['Honduras']	[0.9999996423721313]	yULdSkx9wFCM9GbBD7hQMQ
caribbean	['Saint Kitts and Nevis']	[1.0]	E7ZQf5hq0ClEphRCHezsmQ
caribbean	['Saint Vincent and the Grenadines']	[1.0]	CEWUH_MiLk7oEnN21nHcZg
micronesia	['Kiribati']	[1.0]	2cM5h1fEAqf62lKXutbIBA
caribbean	['Barbados']	[0.9960737228393555]	I3iXys8ORvJ2VYLO_PAxlA
micronesia	['Kiribati']	[1.0]	raJXkfv3dV-vt5OwFb4IlQ
caribbean	['Saint Kitts and Nevis']	[1.0]	x1WGHSySSb9ATo806ozpAg
caribbean	['Barbados']	[0.9273298382759094]	gnaSspnv7nEdDU6KgXneFQ
caribbean	['Cuba']	[0.9996621608734131]	d-zCKpQGjFk3xEa2hZTAoQ
caribbean	['Saint Kitts and Nevis']	[0.9844605326652527]	xXY05MV1lRguz6p9ReK7Cw
caribbean	['Saint Kitts and Nevis']	[0.7420263886451721]	kvw9-kcImEJksUc7vuXDew
caribbean	['Trinidad and Tobago']	[0.8451993465423584]	eic8Ee69XcXbtNTvbERcaw
caribbean	['Saint Kitts and Nevis']	[0.6189556121826172]	clEpwQL4igE92g8SD8M1Vg
caribbean	['Barbados']	[0.5455172657966614]	il0bya8lDlh6vtTqkWBcAA
caribbean	['Dominican Republic']	[0.9687712788581848]	2bvvSCC5Chs6PFPilBH1bQ
caribbean	['Trinidad and Tobago']	[1.0]	DKZ6Arqzn2V90F69kl_z7g
caribbean	['Trinidad and Tobago']	[0.8363215327262878]	38c_NyqAtGiEbs8XgeWkSg
caribbean	['Barbados']	[0.9999991655349731]	skkzmrvZ6x5I66WmR50Pgg
caribbean	['Barbados']	[0.9419751167297363]	UwuanbI2iY-cw4wCGB6bmA
caribbean	['Barbados']	[0.999409556388855]	_3448xU9r1j2rBrKXwi47w
caribbean	['Dominican Republic']	[0.9528188705444336]	Hb9XrHbzkSOEWqSG4JS9yw
caribbean	['Saint Vincent and the Grenadines']	[0.9999415874481201]	IkHNV-evrWrOFyDlhv0BRQ
