Gold	Predictions	Probabilities
Danbury	['Danbury', 'Charter Township of Clinton', 'Johnson City', 'Orange', 'Augusta']	[1.0, 1.5784811363949531e-22, 3.014289085623747e-28, 2.7422064623666e-29, 3.9065368330086196e-31]	9ED1o5iX27_iA1PUV2nE0Q
Danbury	['Danbury', 'Johnson City', 'Durham', 'Augusta', 'Orange']	[1.0, 2.8953868008575767e-21, 1.0482876462652642e-21, 3.5421048664289573e-22, 1.7087368156572608e-24]	1HpynGj8N8bDlUYCUewfzA
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'New York', 'St. Johns']	[1.0, 3.501075137897581e-24, 7.922092538595551e-32, 3.4055044799580944e-34, 9.204253856661459e-37]	851-QmxRmupwLpKRka1mFw
Danbury	['Danbury', 'Charter Township of Clinton', 'Prior Lake', 'Cottonwood', 'Orange']	[0.9999998807907104, 8.535397455489147e-08, 5.2884522741337555e-18, 9.00520379822701e-24, 3.825994372287439e-25]	k38xFpNBlANhKXb91mVZHA
Danbury	['Danbury', 'Orange', 'Charter Township of Clinton', 'Huntington', 'Augusta']	[1.0, 2.5108459311695697e-08, 1.630970857501024e-12, 6.954746406756501e-19, 1.4249371245947325e-19]	mCXcLG8gAXWsR0MjvFKQhw
Danbury	['Danbury', 'Orange', 'Augusta', 'Washington', 'Huntington']	[1.0, 8.316803692061977e-16, 2.416505795972867e-18, 3.588368907947528e-24, 1.5836649221016115e-26]	Zj5a_TyvGmk51KMi7jqyEA
Danbury	['Johnson City', 'Danbury', 'Greer', 'Hannibal', 'Charter Township of Clinton']	[0.9999967813491821, 2.479752311046468e-06, 7.377711312983593e-07, 3.549094351740223e-10, 2.1293231934615964e-12]	4uo5fnwpxumiuPwXOEwj_w
Danbury	['Danbury', 'Hillsboro', 'Washington', 'Beaverton', 'Charter Township of Clinton']	[1.0, 1.820033425286601e-21, 1.7271328547517885e-23, 1.2035272966583376e-23, 1.759722310557239e-28]	vrEBqHqtP3uLMP7NKM5VkA
Danbury	['Danbury', 'Charter Township of Clinton', 'Prior Lake', 'St. Johns', 'Johnson City']	[1.0, 1.6530120482905416e-20, 1.583102038715313e-20, 6.058347622457881e-23, 4.326139709958444e-23]	bTsXqnJ62oyqGfEt9atgSQ
Danbury	['Danbury', 'Prescott', 'Redding', 'Flagstaff', 'Helena']	[1.0, 1.337275965960713e-14, 1.4084883679134783e-24, 8.855886628364966e-25, 1.6257396976685938e-28]	cTqiyG6L2WRuyWJIyIErpg
Danbury	['Danbury', 'Washington', 'Durham', 'Charter Township of Clinton', 'Greenville']	[1.0, 2.072324117863289e-10, 1.5166687350465224e-13, 3.3165727995104176e-24, 1.3423128973343638e-25]	2UAImYkXmsaBysbV296ZAA
Danbury	['Danbury', 'Washington', 'Durham', 'Charter Township of Clinton', 'Cambridge']	[1.0, 2.0274300088166802e-13, 9.766514047788085e-18, 2.31087060698949e-21, 4.880811793790856e-23]	B3SaSpTpi5DQHOQ-cOibeg
Danbury	['Danbury', 'Charter Township of Clinton', 'Augusta', 'Orange', 'Washington']	[1.0, 6.0785492463692056e-33, 2.8960320040002682e-33, 6.9680504134112385e-34, 2.6355081553002343e-34]	94-Kys_qwrmZTPXJ7t_PDA
Danbury	['Danbury', 'Augusta', 'Orange', 'Prescott', 'Durham']	[1.0, 5.794573465217867e-26, 2.0404484472194852e-29, 3.0205908384280533e-32, 3.6805432961678834e-34]	WnWCl3vSGDd67MBQgrRuzg
Danbury	['Danbury', 'Charter Township of Clinton', 'St. Johns', 'Augusta', 'Orange']	[1.0, 5.721922932623618e-22, 5.050262247024047e-26, 4.7608162386492317e-26, 1.7036102212568953e-29]	s7hd1sORPNiBzHrAeNz3qw
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Augusta', 'Cottonwood']	[1.0, 1.128228166815716e-13, 1.263798557513848e-25, 2.1704628620136527e-30, 1.0884669556975777e-30]	kswevi3Ieinq6CyEfwE1Iw
Danbury	['Danbury', 'Johnson City', 'Charter Township of Clinton', 'Huntington', 'Orange']	[1.0, 7.055724819508835e-13, 8.996971360465417e-15, 1.3043450614091218e-23, 4.6271429200948195e-24]	roeaUwzsRusJ_105qS4x_w
Danbury	['Danbury', 'Orange', 'Huntington', 'Charter Township of Clinton', 'Washington']	[1.0, 5.1163469123174e-26, 1.2060066422640957e-27, 1.662313227683129e-28, 2.6177498600947587e-29]	c3vBI0v54sDndERw4Kv36Q
Danbury	['Danbury', 'Washington', 'Rancho Cordova', 'Durham', 'Beaverton']	[1.0, 1.8452639860989245e-13, 5.344065330707757e-16, 2.0013851972913239e-16, 9.46253261730036e-17]	AvRZ6WLGh5hFdpNwZAPl1w
Danbury	['Danbury', 'Augusta', 'Orange', 'Charter Township of Clinton', 'Huntington']	[0.9999998807907104, 8.496674297475693e-08, 3.966314388037517e-09, 4.9917329103978177e-17, 5.651426545698143e-20]	rgbUMu_G9pVH0meJFjItVw
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Augusta', 'Huntington']	[1.0, 8.638461686862649e-20, 1.5222521006301557e-26, 1.0563705614623231e-32, 8.669805572808357e-40]	k2eFYnsLghKtoatN5Rgviw
Danbury	['Washington', 'Boston', 'Cambridge', 'Hayward', 'Danbury']	[0.9970088601112366, 0.002991117537021637, 5.58785305963057e-15, 1.6003169496509848e-16, 6.932674126086289e-19]	CP3HgGglLInw5nQjhNQfHA
Danbury	['Danbury', 'Orange', 'Charter Township of Clinton', 'Augusta', 'Huntington']	[1.0, 9.89357860502367e-14, 3.844972391673908e-17, 2.098471807648785e-18, 1.6273789812654877e-19]	8St9z32p8MDcUnlXNohqUQ
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Johnson City', 'St. Johns']	[1.0, 7.740529590957842e-16, 7.742736639104643e-33, 9.976465181740168e-36, 6.935765985532683e-37]	-qWqGbTBV4I8RO1YIZM5Mg
Danbury	['Danbury', 'Johnson City', 'Durham', 'Augusta', 'Huntington']	[1.0, 4.2481823621213794e-15, 1.0225297185885674e-19, 2.0785433206323693e-21, 3.8875115896389396e-22]	exkgFR_Q86CfFx_2RThFeA
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Augusta', 'Washington']	[1.0, 3.112446134156954e-10, 7.076622812812069e-26, 1.3018413737051664e-28, 1.8338807245483555e-29]	jQnJAi88XKLv5UcUn3erjg
Danbury	['Danbury', 'Johnson City', 'Greer', 'Augusta', 'Charter Township of Clinton']	[1.0, 1.2554961895708635e-16, 5.8043889622860335e-21, 3.7221900728406446e-22, 2.4221493205203345e-22]	ijIUcLooOs1pR6Dw5Vb2Cg
Danbury	['Danbury', 'Augusta', 'Orange', 'Huntington', 'Charter Township of Clinton']	[1.0, 5.779923739623882e-08, 1.473709598798223e-08, 1.4811026209786583e-17, 2.729101485359719e-20]	Cmr96txY0wkP-TH6tOVc1g
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Johnson City', 'Augusta']	[1.0, 7.384761624866174e-18, 6.020847488450724e-28, 2.366912682804783e-32, 2.8253647733776863e-33]	i-EnxdVXnXj0QY3vGWTrwA
Danbury	['Danbury', 'Orange', 'Huntington', 'Beaverton', 'Charter Township of Clinton']	[1.0, 4.009012564182769e-17, 7.355043257441256e-26, 3.86131389368548e-26, 2.3486696412502897e-27]	zhLSX7neveZDAZwv48Zp6Q
Danbury	['Johnson City', 'Danbury', 'Greer', 'Hannibal', 'Charter Township of Clinton']	[0.9983806610107422, 0.0012922893511131406, 0.0003270811284892261, 1.2803379689785288e-08, 8.239140164394143e-13]	wOMlBf11UI96O2lTxAqVnQ
Danbury	['Danbury', 'Charter Township of Clinton', 'Johnson City', 'St. Johns', 'Orange']	[1.0, 2.985909270802639e-19, 2.9497816405615026e-20, 9.170744050377104e-23, 3.2506272621636524e-23]	mkofAEeMwgEmziHLSVeGhw
Danbury	['Danbury', 'Charter Township of Clinton', 'Orange', 'Augusta', 'Washington']	[1.0, 4.73930302554576e-13, 2.39390944906557e-24, 1.3001142960275371e-28, 4.7047014736939364e-35]	8g3A8RQmQIM1LFTagoxT_A
Buckeye	['Kingman', 'Yuma', 'Bullhead City', 'Safford', 'Albuquerque']	[0.9986764788627625, 0.0012576128356158733, 5.53130084881559e-05, 1.050140599545557e-05, 1.08412558444404e-11]	UDkmZNG2RsKp-72DTmqosQ
Buckeye	['Safford', 'Yuma', 'Kingman', 'Palm Springs', 'Sierra Vista']	[0.5865591168403625, 0.4134143888950348, 2.564711576269474e-05, 4.34216218536676e-07, 4.2099807728845917e-07]	5x3Y_vn-Oqy3Mc4ggn-HCA
Buckeye	['Safford', 'Bullhead City', 'Yuma', 'Sierra Vista', 'Kingman']	[0.999208390712738, 0.0005075240042060614, 0.00017410503642167896, 5.860691089765169e-05, 2.927042805822566e-05]	nzXmV_7H6xrZJ7heLAP3dg
Buckeye	['Safford', 'Tucumcari City Limit', 'Sierra Vista', 'Kingman', 'Yuma']	[0.998675525188446, 0.0011614335235208273, 0.00013341978774406016, 2.527470678614918e-05, 4.225502834742656e-06]	zkhS4xvFAC0YqNiUxUEg3A
Buckeye	['Yuma', 'Palm Springs', 'Tucumcari City Limit', 'Phoenix', 'Bullhead City']	[0.44501784443855286, 0.42330631613731384, 0.13147880136966705, 0.00017841688531916589, 1.8229768102173693e-05]	bdFSMhSA6AZo3ajZY7ngsw
Buckeye	['Yuma', 'Safford', 'Palm Springs', 'Bullhead City', 'Kingman']	[0.7307732701301575, 0.26787009835243225, 0.0010450072586536407, 0.00029034752515144646, 2.1089263100293465e-05]	84swj46t3H0wOWF7UHCWag
Buckeye	['Yuma', 'Safford', 'Bullhead City', 'Phoenix', 'Kingman']	[1.0, 4.1455137100854245e-09, 9.224240260508054e-10, 1.518325916383123e-11, 6.998086260327253e-15]	5we8L6Qw69POibIzJK2lcA
Buckeye	['Yuma', 'Safford', 'Kingman', 'Bullhead City', 'Palm Springs']	[0.9979032278060913, 0.0011100975098088384, 0.0009505893685854971, 3.6107961932430044e-05, 4.376871694938833e-12]	43RFYffHWsBNcVHWpejoDw
Buckeye	['Safford', 'Yuma', 'Kingman', 'Palm Springs', 'Tucumcari City Limit']	[0.9943962097167969, 0.004878235049545765, 0.0007250626804307103, 5.076965408079559e-07, 1.0502232861142602e-08]	yloMf04Dht6ahhpd93uUqA
Buckeye	['Yuma', 'Safford', 'Kingman', 'Palm Springs', 'Bullhead City']	[0.9952825903892517, 0.003097124630585313, 0.0012167440727353096, 0.00040349902701564133, 2.133077892096935e-08]	m9hOZt4pg4sn6AELilijzA
Buckeye	['Safford', 'Kingman', 'Tucumcari City Limit', 'Yuma', 'Sierra Vista']	[0.8423068523406982, 0.10061148554086685, 0.057080551981925964, 9.94925699160376e-07, 1.4028607608906896e-07]	styqCoYiGeeSPF8ORKaKdg
Buckeye	['Sierra Vista', 'Bullhead City', 'Safford', 'Yuma', 'Kingman']	[0.9944315552711487, 0.0038191864732652903, 0.001126196701079607, 0.000623065629042685, 8.8600193848265e-09]	i0fyLM1JyxWHxM1Y8UfWpQ
Buckeye	['Safford', 'Yuma', 'Bullhead City', 'Sierra Vista', 'Kingman']	[0.7507310509681702, 0.2428654134273529, 0.006395374890416861, 7.599639502586797e-06, 5.284414896777889e-07]	cD3NOpqmWr5o0sg9t63ZJA
Buckeye	['Safford', 'Tucumcari City Limit', 'Sierra Vista', 'Yuma', 'Kingman']	[0.9997550845146179, 0.0002184294571634382, 1.7205582480528392e-05, 5.236367996985791e-06, 3.487640924504376e-06]	82oe3ArjuEu6RMK4edcvCQ
Buckeye	['Phoenix', 'Yuma', 'Sierra Vista', 'Safford', 'Kingman']	[0.9982722997665405, 0.001727510942146182, 9.998198180483087e-08, 6.269709729167516e-08, 1.2085591194477274e-08]	_iKhf2BPhywy8iMo7lIn7w
Buckeye	['Palm Springs', 'Bullhead City', 'Yuma', 'Phoenix', 'Kingman']	[0.9808425903320312, 0.01575545035302639, 0.0034016405697911978, 3.093302893830696e-07, 4.85830327079384e-08]	5gOhLCCv0LiZgRi3HenbEA
Buckeye	['Kingman', 'Safford', 'Bullhead City', 'Yuma', 'Tucumcari City Limit']	[0.9195843935012817, 0.08033522218465805, 7.514695607824251e-05, 3.955993179260986e-06, 1.222409309775685e-06]	4_5XM7UnUK4OtD8QN1-o0w
Buckeye	['Palm Springs', 'Yuma', 'Kingman', 'Safford', 'Bullhead City']	[0.6111024618148804, 0.3888792395591736, 1.4031689715920947e-05, 4.254681698512286e-06, 5.0710251969787734e-11]	kFdaHKJO6uP5Muh-sVx02w
Buckeye	['Safford', 'Yuma', 'Sierra Vista', 'Phoenix', 'Tucumcari City Limit']	[0.9999988079071045, 7.719060022282065e-07, 4.2938134470205114e-07, 3.1639448394571446e-08, 9.083130692033592e-09]	rJMSOP61p38PIU_2kpKzxg
Buckeye	['Safford', 'Kingman', 'Sierra Vista', 'Albuquerque', 'Yuma']	[0.9992105960845947, 0.0007374763954430819, 4.385046850075014e-05, 5.80182086196146e-06, 2.0090367343073012e-06]	mT8yRAtWZLTHREttLAFnyQ
Buckeye	['Safford', 'Kingman', 'Yuma', 'Bullhead City', 'Sierra Vista']	[0.9044843912124634, 0.07866480201482773, 0.01651069149374962, 0.00034003291511908174, 8.926346772852867e-09]	sekq8B1sYZmcEAO9e1Rj-g
Buckeye	['Kingman', 'Safford', 'Yuma', 'Palm Springs', 'Sierra Vista']	[0.6708333492279053, 0.32900989055633545, 0.00015671503206249326, 4.474275172583475e-08, 4.360518168766703e-09]	BX9BNJ2wEPtBBy_61SuTCg
Buckeye	['Safford', 'Yuma', 'Kingman', 'Bullhead City', 'Tucumcari City Limit']	[0.679681122303009, 0.32011938095092773, 0.00019949788111262023, 6.0074833996281995e-09, 1.4193115432936665e-11]	XYT1CDhhy8zC2KYkjUEixQ
Buckeye	['Yuma', 'Kingman', 'Sierra Vista', 'Albuquerque', 'Tucumcari City Limit']	[1.0, 5.861475305124486e-09, 1.764936086168234e-09, 9.188028116113856e-11, 1.596250215341044e-11]	2rU3dwfGF5aw8OJlRLjL8g
Buckeye	['Phoenix', 'Yuma', 'Sierra Vista', 'Kingman', 'Safford']	[0.8875060081481934, 0.06484440714120865, 0.047523777931928635, 0.00010486276005394757, 1.5237019397318363e-05]	2ctVJjnRzqp58sMUgXklkw
Buckeye	['Safford', 'Kingman', 'Yuma', 'Sierra Vista', 'Bullhead City']	[0.9996659755706787, 0.00019479807815514505, 0.0001391861733281985, 2.531014509088436e-09, 9.344387486009964e-10]	W5IEPm7WixQ1NvgVMCkaAg
Buckeye	['Yuma', 'Safford', 'Phoenix', 'Bullhead City', 'Kingman']	[0.6476951837539673, 0.3504091203212738, 0.0013903991784900427, 0.0005012081237509847, 3.973993898398476e-06]	9uqotZCy6xzmhPt8cjeFNA
Buckeye	['Yuma', 'Phoenix', 'Safford', 'Bullhead City', 'Palm Springs']	[1.0, 5.303632377717804e-08, 1.998341758735478e-08, 1.9784451854576446e-09, 1.0753994361678565e-09]	2dKZlXuq1OoQ5iVi3bKSgQ
Buckeye	['Albuquerque', 'Sierra Vista', 'Kingman', 'Safford', 'Tucumcari City Limit']	[0.9968403577804565, 0.0031594871543347836, 1.235741962091197e-07, 1.0677676191145347e-12, 2.1758654177462394e-13]	-tNb84EvSUFCviIItkWjGA
Buckeye	['Yuma', 'Tucumcari City Limit', 'Sierra Vista', 'Kingman', 'Bullhead City']	[0.9999992847442627, 7.21672847703303e-07, 6.7300605088860266e-09, 1.0569505271007529e-09, 5.362252308849236e-10]	dkIFvU3Jiefi3sldYZNtsw
Buckeye	['Kingman', 'Bullhead City', 'Yuma', 'Safford', 'Tucumcari City Limit']	[0.9999780654907227, 1.3646216757479124e-05, 7.0651030910084955e-06, 1.3170422334951581e-06, 1.896130821799069e-11]	ICwi0TH3nTllCaADnMUoHA
Buckeye	['Yuma', 'Safford', 'Bullhead City', 'Sierra Vista', 'Palm Springs']	[0.6712483167648315, 0.2733859717845917, 0.05426173657178879, 0.000949572422541678, 0.00015142254414968193]	HixqEoHhLYn1FwyI-oPlHQ
Buckeye	['Safford', 'Kingman', 'Yuma', 'Palm Springs', 'Sierra Vista']	[0.9983443021774292, 0.001622913870960474, 3.273099719081074e-05, 3.8178136207989155e-08, 4.639486364532708e-11]	fdsjhJ0VWSDEDwOAQ_eotg
Buckeye	['Palm Springs', 'Bullhead City', 'Yuma', 'Safford', 'Phoenix']	[0.9999881982803345, 7.49471928429557e-06, 4.343571617937414e-06, 1.756312606460142e-08, 1.47447657382338e-12]	XLpITlGdj-4SOEtmkjcV1Q
Buckeye	['Sierra Vista', 'Safford', 'Yuma', 'Phoenix', 'Bullhead City']	[0.8781532645225525, 0.11318499594926834, 0.007100705057382584, 0.0015277822967618704, 2.6530335162533447e-05]	Xx1KaRwFBxQtq6wWhThZvQ
Buckeye	['Palm Springs', 'Yuma', 'Kingman', 'Safford', 'Bullhead City']	[0.8278887271881104, 0.09958583116531372, 0.057815540581941605, 0.0093987500295043, 0.005309194792062044]	UE1QEXutQVKaJIKgsldJvA
Buckeye	['Yuma', 'Safford', 'Palm Springs', 'Kingman', 'Bullhead City']	[0.8357776999473572, 0.16299989819526672, 0.0009253848693333566, 0.0001981896930374205, 9.876891999738291e-05]	hhuBZxLyg2eXiHKre5wbWA
Buckeye	['Yuma', 'Tucumcari City Limit', 'Sierra Vista', 'Kingman', 'Albuquerque']	[0.9999723434448242, 1.9067010725848377e-05, 8.315028935612645e-06, 3.063703388761496e-07, 1.1091633389526123e-08]	7Q1_CVR8b3kBa7CPeXRqdg
Buckeye	['Safford', 'Yuma', 'Bullhead City', 'Sierra Vista', 'Kingman']	[0.9991876482963562, 0.0008122922736220062, 1.230860080525531e-09, 1.1155583123922952e-09, 1.6494255641224045e-15]	yLJKE6HZoN5k2b05xb6n3Q
Buckeye	['Palm Springs', 'Yuma', 'Bullhead City', 'Kingman', 'Safford']	[0.9546381831169128, 0.04534660279750824, 1.5213950064207893e-05, 4.41596481604023e-10, 5.678041370416054e-12]	3OTi3BpxU3btdfB8BA6AoA
Buckeye	['Safford', 'Yuma', 'Bullhead City', 'Kingman', 'Palm Springs']	[0.9243394732475281, 0.07551173865795135, 0.00011651428212644532, 2.6898524083662778e-05, 5.285330644255737e-06]	27C73SQDewSjjKmEghO9BQ
Buckeye	['Yuma', 'Safford', 'Bullhead City', 'Phoenix', 'Sierra Vista']	[0.9994833469390869, 0.0005145578761585057, 1.050543573910545e-06, 7.284902494575363e-07, 2.2038742031327274e-07]	nFqhPqoYwcxA1fuM1FnWOw
Buckeye	['Albuquerque', 'Sierra Vista', 'Kingman', 'Yuma', 'Palm Springs']	[0.9999724626541138, 1.637820969335735e-05, 7.924094461486675e-06, 3.200646460754797e-06, 1.9740417300795343e-08]	sgLYK7oAwC-3k5yhlCQ4bA
Buckeye	['Yuma', 'Tucumcari City Limit', 'Kingman', 'Safford', 'Bullhead City']	[0.6443684101104736, 0.18565985560417175, 0.08250180631875992, 0.0524253286421299, 0.035044509917497635]	dAAd5ebqN4VkU-eRG5pbDw
Buckeye	['Safford', 'Yuma', 'Bullhead City', 'Kingman', 'Sierra Vista']	[0.9914054870605469, 0.008241700008511543, 0.00029999323305673897, 4.1966493881773204e-05, 1.0709035450418014e-05]	5G7KYiUAJWF_CoegirRMuA
Buckeye	['Sierra Vista', 'Safford', 'Phoenix', 'Tucumcari City Limit', 'Yuma']	[0.8891585469245911, 0.10571950674057007, 0.00511524360626936, 4.447772425919538e-06, 2.238460638182005e-06]	EUh8SH5u1jjzvL0TBCLDmg
Buckeye	['Yuma', 'Safford', 'Bullhead City', 'Phoenix', 'Kingman']	[0.999651312828064, 0.0002111838257405907, 0.0001373779959976673, 9.496843489387174e-08, 3.8761585052782266e-09]	X5jbhBgcBexIBvouXfUJvg
Buckeye	['Yuma', 'Palm Springs', 'Bullhead City', 'Safford', 'Lake Havasu City']	[0.6407738327980042, 0.33782902359962463, 0.021390069276094437, 7.0275536927510984e-06, 3.513804713861646e-08]	kUAh9WYgRxYKFhGetFRVuA
Buckeye	['Kingman', 'Safford', 'Yuma', 'Tucumcari City Limit', 'Bullhead City']	[0.992021381855011, 0.005379753652960062, 0.002598939463496208, 1.6759308607561252e-08, 1.9282846430712652e-09]	xt88HL1TiFzIllxsoYK0zQ
Buckeye	['Safford', 'Tucumcari City Limit', 'Sierra Vista', 'Yuma', 'Bullhead City']	[0.6901671886444092, 0.28689783811569214, 0.02281639724969864, 0.00011452242324594408, 3.897274382325122e-06]	49WWMA-Eays0a1BVKaQVIQ
Buckeye	['Safford', 'Sierra Vista', 'Yuma', 'Phoenix', 'Kingman']	[0.9184025526046753, 0.0794353038072586, 0.0011617608834058046, 0.000984019716270268, 1.6245650840573944e-05]	Vm_mVmMg7BigNLnAT-aiVQ
Buckeye	['Albuquerque', 'Sierra Vista', 'Safford', 'Kingman', 'Yuma']	[1.0, 1.3161242928827477e-10, 4.02906093904809e-12, 9.816853276459203e-13, 1.9325346800391297e-15]	E66BN5SrsQP3a7L7NN9xPw
Buckeye	['Kingman', 'Safford', 'Tucumcari City Limit', 'Yuma', 'Sierra Vista']	[0.5744378566741943, 0.23481538891792297, 0.18484945595264435, 0.0058890823274850845, 4.997896212444175e-06]	r2Rb7-3mAY3xyZ7MtAo1XA
Buckeye	['Palm Springs', 'Yuma', 'Bullhead City', 'Tucumcari City Limit', 'Safford']	[0.6295164227485657, 0.3599047362804413, 0.010560518130660057, 1.7805939933168702e-05, 3.0998899092082866e-07]	9smpEPtCaWMb4gBUglOfAA
Buckeye	['Yuma', 'Tucumcari City Limit', 'Lake Havasu City', 'Bullhead City', 'Sierra Vista']	[0.991142749786377, 0.00881143007427454, 2.5824299882515334e-05, 1.1198448191862553e-05, 8.709391295269597e-06]	1ExJX6TkSFF4BR65shF-Ig
Buckeye	['Safford', 'Sierra Vista', 'Tucumcari City Limit', 'Yuma', 'Bullhead City']	[0.9475346803665161, 0.039236146956682205, 0.009105462580919266, 0.0038798097521066666, 0.00015194994921330363]	_Tjc6vBjMyiJ7T1Y7-H6Yw
Buckeye	['Yuma', 'Palm Springs', 'Kingman', 'Safford', 'Bullhead City']	[0.995918333530426, 0.002580010797828436, 0.0014741788618266582, 2.7208978281123564e-05, 3.2930870474956464e-07]	Umc_Qui-DXe1LKhwOkaYyw
Buckeye	['Safford', 'Yuma', 'Bullhead City', 'Sierra Vista', 'Kingman']	[0.6429270505905151, 0.3378797769546509, 0.018592482432723045, 0.0005943440482951701, 3.440977252466837e-06]	epEpiwFct9bAD25x6O1EJA
Buckeye	['Yuma', 'Safford', 'Sierra Vista', 'Bullhead City', 'Kingman']	[0.9065486192703247, 0.09344442188739777, 6.954683158255648e-06, 1.5891485904973024e-09, 1.101401308828401e-16]	7sMi8qct-Ztksu6KgWYrQw
Buckeye	['Yuma', 'Bullhead City', 'Safford', 'Palm Springs', 'Kingman']	[0.9999715089797974, 2.765778117463924e-05, 6.781370416319987e-07, 9.602484851711779e-08, 4.620150928502653e-09]	xkV702JvHjB8ENf3E4mL5g
Buckeye	['Tucumcari City Limit', 'Yuma', 'Bullhead City', 'Palm Springs', 'Safford']	[0.9458575248718262, 0.05402689799666405, 0.00011512549826875329, 3.20319060165275e-07, 7.591314954424888e-08]	ZA9iTtpGJdVo24o0VlRiMQ
Buckeye	['Safford', 'Kingman', 'Yuma', 'Sierra Vista', 'Tucumcari City Limit']	[0.9992695450782776, 0.0007038966869004071, 2.6445248295203783e-05, 7.260730683356087e-08, 5.575873096574924e-10]	YLbMUsK94vqGLjKTpMdVYw
Buckeye	['Safford', 'Yuma', 'Phoenix', 'Kingman', 'Bullhead City']	[0.9807401895523071, 0.016967518255114555, 0.0008912949706427753, 0.0006560374167747796, 0.0005354584427550435]	5QZbc88DAELozN9nz5l_8Q
Buckeye	['Albuquerque', 'Yuma', 'Sierra Vista', 'Tucumcari City Limit', 'Kingman']	[0.5640751719474792, 0.4355776607990265, 0.00023509361199103296, 8.601757872384042e-05, 2.596070771687664e-05]	XwIB3a3GGle--_x7sIVQuA
Buckeye	['Yuma', 'Kingman', 'Bullhead City', 'Sierra Vista', 'Phoenix']	[0.9980789422988892, 0.001380054047331214, 0.00038773269625380635, 0.00012340600369498134, 2.7354688427294604e-05]	ewl9DjGH04V-CQ1sF6JXXw
Buckeye	['Yuma', 'Safford', 'Phoenix', 'Kingman', 'Sierra Vista']	[0.990874171257019, 0.005433224607259035, 0.003690804820507765, 1.6021579085645499e-06, 1.389267225704316e-07]	8tQpvaVgo-N9MF_ccfWX4Q
Buckeye	['Safford', 'Kingman', 'Tucumcari City Limit', 'Yuma', 'Albuquerque']	[0.9900254011154175, 0.00992573145776987, 2.5565565010765567e-05, 2.260081237182021e-05, 2.959619678222225e-07]	mEtmHaMhJz2oF4rruanJnw
Buckeye	['Yuma', 'Bullhead City', 'Kingman', 'Safford', 'Palm Springs']	[0.9923171997070312, 0.007676512468606234, 4.1713969949341845e-06, 2.1125420062162448e-06, 1.940727800686659e-09]	YRUAGQzzeLMUxTh2pXaxVA
Buckeye	['Safford', 'Kingman', 'Yuma', 'Bullhead City', 'Sierra Vista']	[0.9989151954650879, 0.0009612726280465722, 0.0001030920902849175, 2.036332261923235e-05, 3.3790889530926904e-10]	T39c66-l-yB6a3g91WFZTw
Buckeye	['Palm Springs', 'Safford', 'Yuma', 'Kingman', 'Sierra Vista']	[0.5367375016212463, 0.23707357048988342, 0.22616885602474213, 2.0071376638952643e-05, 1.612320346677798e-11]	r63CxpMDa5keFtcG5GoEEQ
Buckeye	['Yuma', 'Bullhead City', 'Palm Springs', 'Sacramento', 'Clovis']	[0.9988540410995483, 0.001139242434874177, 3.186838966939831e-06, 2.2031513253750745e-06, 9.751693141879514e-07]	cLkfpbrzglxnhCOrezpiwQ
Buckeye	['Safford', 'Tucumcari City Limit', 'Sierra Vista', 'Bullhead City', 'Kingman']	[0.7108402848243713, 0.2891490161418915, 9.738756489241496e-06, 8.2081436403314e-07, 1.391450155097118e-07]	yVqYKkWZJc-rmg5t_zkuGQ
Buckeye	['Safford', 'Kingman', 'Yuma', 'Albuquerque', 'Sierra Vista']	[0.5868509411811829, 0.411329060792923, 0.0015641484642401338, 0.00025425938656553626, 1.2010441423626617e-06]	a0bpWq_qAldXe8MmhEp4Pw
Buckeye	['Sierra Vista', 'Yuma', 'Safford', 'Palm Springs', 'Phoenix']	[0.4577486217021942, 0.43517687916755676, 0.1070718765258789, 1.5969515061442507e-06, 7.590805353174801e-07]	5CB_kizApjOObvRLzXxq9A
Buckeye	['Yuma', 'Kingman', 'Bullhead City', 'Safford', 'Palm Springs']	[0.9535632133483887, 0.04599059373140335, 0.0004358984297141433, 1.0310961442883126e-05, 2.3788337619179423e-11]	4CRyPQsy1RpxjlioFtHNaQ
Buckeye	['Safford', 'Yuma', 'Kingman', 'Palm Springs', 'Sierra Vista']	[0.9968259334564209, 0.002228514291346073, 0.000945485953707248, 2.2274633693086798e-08, 1.3077539051664644e-11]	fERw_Tj17Oi6O1aBZ4W_UQ
Buckeye	['Safford', 'Sierra Vista', 'Yuma', 'Kingman', 'Bullhead City']	[0.8491794466972351, 0.1508205235004425, 2.112985164615111e-08, 1.5206262915512525e-08, 1.2213435818253515e-10]	yJa08ZKUbioubSmdSFS_tw
Buckeye	['Sierra Vista', 'Yuma', 'Phoenix', 'Safford', 'Albuquerque']	[0.9818890690803528, 0.014636899344623089, 0.003317668568342924, 0.0001541311212349683, 1.0789751740958309e-06]	7WK6kMKVAybDM-_Vhlal9g
Buckeye	['Yuma', 'Tucumcari City Limit', 'Sierra Vista', 'Kingman', 'Albuquerque']	[1.0, 4.599040259734011e-09, 1.4797082448225751e-09, 7.53734075154e-10, 1.837727452852489e-12]	-1c6sYORcFdjsXfeOWIvaA
